G[0,0](SMBGperDayPtMeterCombo >= 1.260 & BGTestAvgNumPtRep >= 1.124) [Discrimination Score: -0.707; Robustness + : -0.458; Robustness - : -0.124; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((GFR <= 29.767 & DirectLDL >= 0.000) | Pt_CGMUseNumDays <= 0.000) [Discrimination Score: 2.190; Robustness + : 29.958; Robustness - : 29.838; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](diabDur <= 23.711 -> HeightCm <= 167.535) [Discrimination Score: 0.000; Robustness + : -167.535; Robustness - : -167.535; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((age <= 28.636 & SMBGperDayPtMeterCombo >= 0.054) | Pt_MotherT1D >= 1.484) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BUN <= 19.776 | GFR <= 20.938) | HDL >= 12.200) | Pt_FatherT1D <= 38.655) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiPerc <= 0.000 | Pt_A1cGoalLevelDsYr5 <= 0.000) | Pt_FatherT1D >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Pt_DKAFlg <= 0.000 | DirectLDL >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Pt_A1cGoalLevelDsYr5 <= 0.000 & DirectLDL <= 0.000) & TotChol <= 0.000) & BGTestAvgNumMeter >= 0.000) [Discrimination Score: -5.687; Robustness + : -167.767; Robustness - : -166.800; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((NumPumpBolusOrShortAct <= 2.570 | diagAgeCombo <= 4.000) | Pt_FatherT1D <= 4.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((TSH >= 1.220 -> bmiPerc <= 0.000) | TSH <= 0.000) & WeightKg <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Pt_GrandparentT1D >= 0.054 -> DirectLDL <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((bmiPerc >= 0.000 & Pt_GrandparentT1D >= 0.142) & Pt_InsGov <= 0.584) | Pt_FatherT1D <= 0.284) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((UnitsInsBasalOrLongAct >= 4.515 & Pt_GrandparentT1D >= 0.171) | HbA1cImputeDtMnC >= 0.084) | bmiZscore <= 0.862) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrDia <= 82.407 | Triglyc <= 57.839) & Pt_ChildT1D <= 42.429) | AlbCreatRat_mggNew >= 31.621) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((TotalDailyInsPerKg >= 0.419 | Pt_SiblingT1D >= 0.000) -> TotChol >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](Pt_CGMUseNumDays >= 0.000 -> HeightCm >= 167.326) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](HeightCm <= 167.494 -> LDL <= 95.795) [Discrimination Score: -1.530; Robustness + : -96.366; Robustness - : -95.316; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](DirectLDL >= 0.000 & Pt_DKAFlg <= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((diagAgeCombo >= 4.000 | BGTestAvgNumPtRep <= 2.483) -> diagAgeCombo <= 3.840) & Pt_MotherT1D <= 3.476) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((DirectLDL <= 0.000 -> HDL <= 62.796) | bmi >= 30.633) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Pt_FatherT1D <= 0.000 | UnitsInsBasalOrLongAct <= 23.582) & TotChol >= 2.016) | LDL >= 4.086) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](NumPumpBolusOrShortAct >= 0.028 -> bmiPerc >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((LDL >= 6.037 | UnitsInsBasalOrLongAct <= 27.453) | diabDur >= 2.774) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((AlbCreatRat_mggNew >= 1.781 -> Pt_DKAFlg >= 0.000) | Pt_SHFlg >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrSys <= 112.904 -> TSH >= 0.447) -> TotChol >= 0.576) & bmiZscore <= 3.025) [Discrimination Score: 0.481; Robustness + : -43.424; Robustness - : -58.424; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((UnitsInsBasalOrLongAct <= 17.684 -> Pt_CGMUseNumDays <= 0.000) | bmi <= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmiPerc >= 0.000 -> Pt_SHFlg <= 0.261) | Pt_CGMUseNumDays <= 0.493) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmi <= 26.835 | BGTestAvgNumPtRep >= 1.662) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((TSH <= 1.962 | HbA1c <= 9.809) & UnitsInsBasalOrLongAct >= 7.995) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Pt_SiblingT1D >= 0.000 & HbA1cImputeDtMnC <= 71.641) | Pt_InsGov <= 52.412) & BGTestAvgNumPtRep <= 48.845) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg >= 0.427) U[2,2] (LDL >= 28.392)) [Discrimination Score: 0.000; Robustness + : -0.427; Robustness - : -0.427; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HbA1cImputeDtMnC >= 14.537 | Pt_DKAFlg >= 0.000) -> Pt_MotherT1D <= 0.000) | HeightCm >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](TotalDailyInsPerKg >= 0.396 & AlbCreatRat_mggNew <= 4.399) [Discrimination Score: 0.679; Robustness + : -7.601; Robustness - : -13.601; Percent Class + : 0.000; Percent Class - : 1.000]
((SMBGperDayPtMeterCombo >= 0.829) U[0,1] (GFR >= 17.777)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((HDL <= 67.076 & NumPumpBolusOrShortAct >= 0.576) | HbA1cImputeDtMnC >= 0.847) [Discrimination Score: 1.414; Robustness + : -0.180; Robustness - : -0.847; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](TSH <= 2.157 -> diagAgeCombo <= 4.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Triglyc >= 33.975) U[0,0] (Pt_ChildT1D <= 0.000)) [Discrimination Score: 1.414; Robustness + : 93.017; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((HDL <= 59.593 -> UnitsInsBasalOrLongAct >= 2.407) | Pt_GrandchildT1D >= 4.001) [Discrimination Score: 0.000; Robustness + : -4.001; Robustness - : -4.001; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((AutonomicNeuroCl <= 0.000 | Pt_FatherT1D <= 0.000) -> GFR >= 0.000) & Pt_FatherT1D <= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_FatherT1D <= 0.000) U[1,2] (NumPumpBolusOrShortAct >= 0.868)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((DirectLDL <= 0.000 -> bmiPerc <= 0.000) -> TSH >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Triglyc <= 53.727 -> Pt_A1cGoalLevelDsYr5 <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BUN >= 7.241 -> Pt_InsGov >= 0.000) -> Pt_MotherT1D >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((UnitsInsBasalOrLongAct >= 12.830) U[0,1] (Pt_FatherT1D <= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((Pt_InsGov <= 0.000 | BGTestAvgNumPtRep <= 3.397) | AutonomicNeuroCl >= 0.682) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BGTestAvgNumPtRep >= 0.507 -> bmiPerc <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiPerc >= 0.000 | HbA1cImputeDtMnC >= 39.852) | DirectLDL >= 18.176) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLevelDsYr5 >= 0.000) U[0,2] (Pt_CGMUseNumDays >= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((Pt_SiblingT1D >= 0.000 | HeightCm <= 167.950) -> WeightKg >= 166.956) -> Pt_GrandchildT1D <= 167.731) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_CGMUseNumDays <= 0.000 & Pt_MotherT1D <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_InsGov >= 0.000 | TotChol <= 156.025) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SHFlg <= 0.520) U[1,1] (Pt_GrandchildT1D >= 0.000)) [Discrimination Score: 0.000; Robustness + : 0.520; Robustness - : 0.520; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((HbA1c <= 9.714 -> GFR <= 30.547) -> TotalDailyInsPerKg >= 5.644) [Discrimination Score: 0.000; Robustness + : 5.644; Robustness - : 5.644; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmiZscore <= 0.022 & BldPrDia <= 77.313) -> Triglyc >= 74.296) | Pt_A1cGoalLevelDsYr5 >= 70.046) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((NumPumpBolusOrShortAct >= 0.413 & AlbCreatRat_mggNew >= 0.353) -> NumPumpBolusOrShortAct >= 0.767) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((TSH <= 2.593 -> Pt_GrandchildT1D <= 0.000) -> Pt_CGMUseNumDays <= 0.000) & HeightCm <= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((TotChol >= 71.743 -> AutonomicNeuroCl >= 0.000) -> Pt_SiblingT1D >= 0.000) & LDL >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Pt_ChildT1D >= 0.000 | HeightCm <= 168.005) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HDL <= 61.044) U[0,1] (Pt_GrandchildT1D >= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmiZscore >= -0.210 & HbA1cImputeDtMnC <= 62.062) -> BGTestAvgNumPtRep <= 54.487) | Pt_SiblingT1D >= 8.694) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Pt_A1cGoalLev <= 3.976 & Pt_SiblingT1D >= 0.000) | bmiZscore <= 0.000) -> HeightCm >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Pt_CGMUseNumDays <= 0.000 | bmiPerc >= 0.000) -> GFR >= 0.000) | Pt_ChildT1D <= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BldPrDia >= 71.985 | Pt_A1cGoalLevelDsYr5 >= 0.000) | Pt_MotherT1D <= 0.000) & Pt_GrandchildT1D >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep >= 1.685) U[1,2] (LDL <= 95.937)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((AlbCreatRat_mggNew <= 2.869 & Triglyc >= 12.526) | BUN <= 45.426) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AutonomicNeuroCl >= 0.000) U[1,1] (UnitsInsBasalOrLongAct <= 28.367)) [Discrimination Score: -1.000; Robustness + : 28.367; Robustness - : 28.367; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BUN >= 6.639 | Pt_DKAFlg <= 0.000) & Pt_A1cGoalLevelDsYr5 <= 0.000) -> NumPumpBolusOrShortAct >= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrDia >= 71.190 & TotalDailyInsPerKg >= 0.456) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia >= 75.873) U[1,1] (UnitsInsBasalOrLongAct >= 0.317)) [Discrimination Score: 0.000; Robustness + : -0.317; Robustness - : -0.317; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Pt_SiblingT1D >= 0.000 -> Pt_ChildT1D <= 0.000) | TSH <= 0.000) -> SMBGperDayPtMeterCombo <= 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AlbCreatRat_mggNew <= 4.968 | GFR >= 12.262) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Pt_A1cGoalLevelDsYr5 >= 0.000 -> TotChol >= 86.634) -> Pt_A1cGoalLevelDsYr5 >= 44.567) -> Pt_ChildT1D <= 133.852) [Discrimination Score: 0.000; Robustness + : -133.852; Robustness - : -133.852; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](bmi <= 25.934 & Pt_MotherT1D <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_InsGov >= 0.000) U[0,2] (HeightCm >= 166.941)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((Pt_SiblingT1D >= 0.000 -> Pt_ChildT1D <= 0.000) & Pt_InsGov >= 0.000) | Pt_FatherT1D <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HeightCm >= 167.043 & Pt_SHFlg >= 0.233) -> Pt_A1cGoalLev >= 0.129) & DirectLDL <= 0.992) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((TSH >= 0.392 -> HbA1cImputeDtMnC <= 73.147) -> Pt_InsGov <= 54.460) [Discrimination Score: 0.000; Robustness + : -54.460; Robustness - : -54.460; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](TotChol <= 130.184 -> Pt_CGMUseNumDays >= 0.000) [Discrimination Score: 0.000; Robustness + : -130.184; Robustness - : -130.184; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BGTestAvgNumPtRep >= 0.690 -> Pt_ChildT1D >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](Pt_CGMUseNumDays >= 0.000 & HeightCm >= 166.932) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((AutonomicNeuroCl <= 0.000 & WeightKg >= 72.186) | BUN >= 71.008) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BGTestAvgNumMeter >= 0.614 -> diagAgeCombo <= 4.000) -> Pt_InsGov >= 4.000) & TotChol >= 4.000) [Discrimination Score: 0.000; Robustness + : -4.000; Robustness - : -4.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLevelDsYr5 >= 0.000) U[0,1] (Pt_InsGov >= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HeightCm <= 167.661 & UnitsInsBasalOrLongAct <= 25.684) [Discrimination Score: 1.000; Robustness + : 25.684; Robustness - : 25.684; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HDL <= 52.335 | BldPrSys >= 105.070) | LDL >= 103.780) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((HbA1cImputeDtMnC >= 34.635 -> LDL <= 89.897) | AutonomicNeuroCl >= 40.216) & diabDur >= 3.879) [Discrimination Score: 1.934; Robustness + : -30.450; Robustness - : -31.716; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((diagAgeCombo >= 4.000 & Pt_MotherT1D >= 0.000) & AutonomicNeuroCl >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((Pt_ChildT1D <= 0.000 & Pt_DKAFlg >= 0.000) | HbA1cImputeDtMnC <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Pt_SHFlg <= 0.825 -> Pt_CGMUseNumDays >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HbA1cImputeDtMnC >= 41.000 | BldPrSys >= 100.071) -> Pt_CGMUseNumDays <= 117.971) -> AutonomicNeuroCl <= 117.311) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Pt_A1cGoalLevelDsYr5 <= 0.000 & age <= 26.130) -> BldPrSys <= 25.875) | SMBGperDayPtMeterCombo >= 24.192) [Discrimination Score: 0.000; Robustness + : -24.192; Robustness - : -24.192; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BldPrSys >= 109.464 -> Pt_DKAFlg >= 0.000) & Pt_A1cGoalLev <= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Pt_A1cGoalLev <= 2.201 -> AutonomicNeuroCl >= 0.000) & Pt_CGMUseNumDays >= 0.000) -> BldPrDia <= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Pt_InsGov >= 0.000 & bmiZscore <= -0.048) | DirectLDL <= -0.015) & diabDur >= -0.223) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((Pt_CGMUseNumDays <= 0.000 -> Pt_ChildT1D >= 0.000) & Pt_GrandparentT1D <= 0.000) & Pt_DKAFlg >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HbA1cImputeDtMnC <= 59.057 | Pt_A1cGoalLev >= 0.499) -> diabDur >= 0.735) & BGTestAvgNumMeter >= 0.464) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HeightCm <= 167.983 -> bmiPerc >= 0.000) | Pt_SiblingT1D <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HbA1cImputeDtMnC >= 37.794 -> GFR >= 18.293) -> Pt_FatherT1D <= 77.987) -> HDL >= 16.850) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_GrandchildT1D <= 0.000) U[1,2] (Pt_MotherT1D <= 0.000)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](LDL >= 50.310 | HbA1cImputeDtMnC >= 6.099) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BUN >= 8.770 | HbA1cImputeDtMnC <= 52.500) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_ChildT1D <= 0.000) U[2,2] (BGTestAvgNumPtRep <= 3.933)) [Discrimination Score: 0.000; Robustness + : 3.933; Robustness - : 3.933; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 166.943) U[0,0] (bmi <= 26.213)) [Discrimination Score: 0.000; Robustness + : 26.213; Robustness - : 26.213; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((SMBGperDayPtMeterCombo >= 1.336 | TotChol <= 149.216) & Pt_SHFlg <= 171.027) [Discrimination Score: 0.053; Robustness + : 90.799; Robustness - : 90.216; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](LDL <= 103.918 -> NumPumpBolusOrShortAct <= 1.186) [Discrimination Score: 0.000; Robustness + : -103.918; Robustness - : -103.918; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((Triglyc >= 11.482 & diabDur <= 22.741) & bmiZscore <= 21.881) & WeightKg >= 18.719) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((GFR <= 76.132 -> UnitsInsBasalOrLongAct <= 23.391) & BldPrDia >= 8.932) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Pt_FatherT1D >= 0.000 -> Pt_MotherT1D <= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((UnitsInsBasalOrLongAct <= 22.451 -> BGTestAvgNumPtRep >= 0.683) & Pt_GrandchildT1D >= 0.563) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BldPrSys >= 106.676 | bmiPerc >= 0.000) & TotChol >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HbA1c >= 8.784 | BGTestAvgNumMeter >= 1.421) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((BGTestAvgNumMeter >= 1.311 | AlbCreatRat_mggNew >= 1.079) & Triglyc >= 1.072) & GFR <= 5.220) [Discrimination Score: 0.000; Robustness + : -1.079; Robustness - : -1.079; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Triglyc >= 29.264 | diagAgeCombo >= 4.000) & AlbCreatRat_mggNew >= 4.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrSys <= 113.010 & Triglyc <= 49.993) -> BGTestAvgNumMeter >= 13.483) [Discrimination Score: -1.000; Robustness + : -49.993; Robustness - : -49.993; Percent Class + : 1.000; Percent Class - : 0.000]
