,Initial Rule Trees
427,"G[?,?](HEMOGLOBIN >= ? | hr <= ?)"
428,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? -> tte >= ?)"
429,"(edrk >= ?) U[?,?] (direct <= ?)"
430,"(hr <= ?) U[?,?] (lds <= ?)"
431,"G[?,?](SBP <= ? & SBP >= ?)"
432,"(cosen <= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
433,"(lds >= ?) U[?,?] (Pulse >= ?)"
434,"G[?,?](Glasgow_Coma_Scale_Total >= ? | CREATININE <= ?)"
435,"G[?,?](SpO2 >= ? -> CREATININE <= ?)"
436,"(AF <= ?) U[?,?] (LOS <= ?)"
437,"(y >= ?) U[?,?] (Glasgow_Coma_Scale_Total <= ?)"
438,"G[?,?](death >= ? -> Temp <= ?)"
439,"G[?,?](s2_edrk <= ? -> GLUCOSE <= ?)"
440,"(Mort >= ?) U[?,?] (lds <= ?)"
441,"(SBP >= ?) U[?,?] (edrk <= ?)"
442,"(Pulse >= ?) U[?,?] (HEMOGLOBIN >= ?)"
443,"(BLOOD_UREA_NITROGEN >= ?) U[?,?] (s24_hr <= ?)"
444,"G[?,?](SBP >= ? | BLOOD_UREA_NITROGEN >= ?)"
445,"(n_evts <= ?) U[?,?] (tte >= ?)"
446,"(BLOOD_UREA_NITROGEN >= ?) U[?,?] (dfa <= ?)"
447,"G[?,?](tte <= ? | O2_Flow <= ?)"
448,"G[?,?](death <= ? -> LOS <= ?)"
449,"G[?,?](GLUCOSE >= ? -> POTASSIUM >= ?)"
450,"G[?,?](O2_Flow <= ? & LOS >= ?)"
451,"G[?,?](SBP <= ? -> SpO2 >= ?)"
452,"F[?,?](Resp <= ? & LOS >= ?)"
453,"(Resp >= ?) U[?,?] (dfa >= ?)"
454,"G[?,?](SBP <= ? | Pulse >= ?)"
455,"(s8_edrk <= ?) U[?,?] (CHLORIDE <= ?)"
456,"G[?,?](CREATININE >= ? | PHOSPHORUS >= ?)"
457,"G[?,?](O2_Flow >= ? -> y <= ?)"
458,"G[?,?](ICU_Pt_Days <= ? | GLUCOSE >= ?)"
459,"G[?,?](direct <= ? -> ICU_Pt_Days >= ?)"
460,"G[?,?](SODIUM >= ? | O2_Flow <= ?)"
461,"G[?,?](s2_edrk <= ? -> SpO2 <= ?)"
462,"G[?,?](y <= ? | GLUCOSE <= ?)"
463,"(n_evts >= ?) U[?,?] (CALCIUM <= ?)"
464,"G[?,?](O2_Flow >= ? | hr <= ?)"
465,"(PLATELET_COUNT >= ?) U[?,?] (dfa >= ?)"
466,"G[?,?](POTASSIUM >= ? | Glasgow_Coma_Scale_Total <= ?)"
467,"G[?,?](LOS >= ? -> death >= ?)"
468,"G[?,?](CHLORIDE >= ? | SODIUM <= ?)"
469,"G[?,?](direct >= ? | Resp <= ?)"
470,"G[?,?](Temp >= ? -> O2_Flow >= ?)"
471,"(Mort >= ?) U[?,?] (HEMOGLOBIN <= ?)"
472,"(SBP >= ?) U[?,?] (MET >= ?)"
473,"(dfa >= ?) U[?,?] (O2_Flow >= ?)"
474,"G[?,?](PLATELET_COUNT >= ? -> MET >= ?)"
475,"(Pulse <= ?) U[?,?] (MET >= ?)"
476,"(BLOOD_UREA_NITROGEN <= ?) U[?,?] (death >= ?)"
477,"(Pulse <= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
478,"G[?,?](LOS <= ? -> death >= ?)"
479,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? -> Pulse <= ?)"
480,"G[?,?](BLOOD_UREA_NITROGEN >= ? | PHOSPHORUS >= ?)"
481,"G[?,?](PLATELET_COUNT >= ? -> y <= ?)"
482,"G[?,?](SpO2 >= ? | PHOSPHORUS >= ?)"
483,"(Mort >= ?) U[?,?] (SBP <= ?)"
484,"(Temp >= ?) U[?,?] (MET <= ?)"
485,"G[?,?](n_edrk <= ? | death <= ?)"
486,"(BLOOD_UREA_NITROGEN <= ?) U[?,?] (af >= ?)"
487,"(edrk >= ?) U[?,?] (edrk <= ?)"
488,"G[?,?](CREATININE >= ? -> CALCIUM <= ?)"
489,"(SpO2 <= ?) U[?,?] (Mort <= ?)"
490,"G[?,?](direct >= ? -> Mort >= ?)"
491,"G[?,?](death <= ? & MET <= ?)"
492,"G[?,?](direct <= ? -> BLOOD_UREA_NITROGEN >= ?)"
493,"(edrk >= ?) U[?,?] (Mort <= ?)"
494,"G[?,?](Pulse <= ? -> SpO2 <= ?)"
495,"G[?,?](CALCIUM <= ? | POTASSIUM >= ?)"
496,"G[?,?](y >= ? | POTASSIUM <= ?)"
497,"(direct >= ?) U[?,?] (af <= ?)"
498,"(lds <= ?) U[?,?] (dfa <= ?)"
499,"G[?,?](CO2 <= ? | POTASSIUM >= ?)"
500,"(s8_edrk <= ?) U[?,?] (HEMOGLOBIN >= ?)"
501,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? | Pulse >= ?)"
502,"(death >= ?) U[?,?] (PHOSPHORUS >= ?)"
503,"(SBP >= ?) U[?,?] (CREATININE >= ?)"
504,"(hr >= ?) U[?,?] (srr <= ?)"
505,"(CALCIUM >= ?) U[?,?] (af >= ?)"
506,"G[?,?](death <= ? -> Temp <= ?)"
507,"(tte <= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
508,"(lds <= ?) U[?,?] (n_evts <= ?)"
509,"G[?,?](Pulse >= ? | BLOOD_UREA_NITROGEN <= ?)"
510,"(Pulse >= ?) U[?,?] (hr >= ?)"
511,"(Resp >= ?) U[?,?] (srr <= ?)"
512,"G[?,?](PHOSPHORUS >= ? | s24_hr <= ?)"
513,"G[?,?](PHOSPHORUS <= ? -> O2_Flow <= ?)"
514,"(af >= ?) U[?,?] (SBP <= ?)"
515,"G[?,?](Pulse >= ? -> LOS <= ?)"
516,"(CHLORIDE <= ?) U[?,?] (LOS >= ?)"
517,"(y <= ?) U[?,?] (n_edrk >= ?)"
518,"(CHLORIDE <= ?) U[?,?] (CO2 >= ?)"
519,"(SBP >= ?) U[?,?] (O2_Flow >= ?)"
520,"(direct >= ?) U[?,?] (hr <= ?)"
521,"G[?,?](direct >= ? | death >= ?)"
522,"G[?,?](SBP <= ? | PHOSPHORUS >= ?)"
523,"G[?,?](CALCIUM <= ? -> y <= ?)"
524,"(SBP >= ?) U[?,?] (s24_edrk >= ?)"
525,"(tte <= ?) U[?,?] (Resp >= ?)"
526,"(Mort >= ?) U[?,?] (direct >= ?)"
527,"G[?,?](CREATININE >= ? -> Resp >= ?)"
528,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> tte >= ?)"
529,"(SpO2 >= ?) U[?,?] (n_evts >= ?)"
530,"G[?,?](CREATININE <= ? | Temp <= ?)"
531,"F[?,?](n_evts >= ? | ICU_Pt_Days >= ?)"
532,"(cosen >= ?) U[?,?] (PHOSPHORUS >= ?)"
533,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (y <= ?)"
534,"G[?,?](O2_Flow <= ? & direct <= ?)"
535,"(Mort <= ?) U[?,?] (direct >= ?)"
536,"(SBP >= ?) U[?,?] (Glasgow_Coma_Scale_Total <= ?)"
537,"G[?,?](s24_hr <= ? | LOS >= ?)"
538,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> s24_hr <= ?)"
539,"G[?,?](O2_Flow <= ? -> O2_Flow >= ?)"
540,"G[?,?](Resp <= ? | CO2 >= ?)"
541,"(SpO2 <= ?) U[?,?] (y <= ?)"
542,"G[?,?](Mort >= ? -> BLOOD_UREA_NITROGEN <= ?)"
543,"G[?,?](Resp >= ? | s8_hr <= ?)"
544,"(af >= ?) U[?,?] (MET <= ?)"
545,"(n_evts <= ?) U[?,?] (O2_Flow <= ?)"
546,"(CHLORIDE <= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
547,"G[?,?](BLOOD_UREA_NITROGEN >= ? | direct <= ?)"
548,"G[?,?](hr <= ? | CALCIUM <= ?)"
549,"F[?,?](direct >= ? | death >= ?)"
550,"G[?,?](PLATELET_COUNT >= ? | GLUCOSE >= ?)"
551,"(LOS >= ?) U[?,?] (lds >= ?)"
552,"(Temp >= ?) U[?,?] (s8_hr <= ?)"
553,"(GLUCOSE >= ?) U[?,?] (MET >= ?)"
554,"(n_evts <= ?) U[?,?] (direct <= ?)"
555,"G[?,?](tte <= ? | tte <= ?)"
556,"(s8_edrk <= ?) U[?,?] (LOS <= ?)"
557,"G[?,?](s8_hr >= ? | Mort >= ?)"
558,"G[?,?](SBP <= ? & LOS >= ?)"
559,"G[?,?](SODIUM <= ? | y <= ?)"
560,"G[?,?](MET >= ? -> n_evts >= ?)"
561,"(tte <= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
562,"(Resp >= ?) U[?,?] (MAGNESIUM >= ?)"
563,"(Temp >= ?) U[?,?] (n_edrk <= ?)"
564,"G[?,?](SBP >= ? -> LOS >= ?)"
565,"(CALCIUM >= ?) U[?,?] (death >= ?)"
566,"G[?,?](y >= ? | Temp <= ?)"
567,"F[?,?](y >= ? & y >= ?)"
568,"G[?,?](CO2 >= ? | HEMOGLOBIN >= ?)"
569,"G[?,?](s2_edrk <= ? -> Glasgow_Coma_Scale_Total >= ?)"
570,"G[?,?](Pulse <= ? | HEMOGLOBIN >= ?)"
571,"G[?,?](n_evts >= ? -> LOS <= ?)"
572,"(BLOOD_UREA_NITROGEN >= ?) U[?,?] (PHOSPHORUS >= ?)"
573,"G[?,?](HEMOGLOBIN <= ? -> Mort >= ?)"
574,"(LOS <= ?) U[?,?] (Mort >= ?)"
575,"F[?,?](n_evts >= ? | y >= ?)"
576,"G[?,?](n_evts <= ? & LOS <= ?)"
577,"G[?,?](LOS <= ? | GLUCOSE <= ?)"
578,"(Temp <= ?) U[?,?] (Temp <= ?)"
579,"F[?,?](MET >= ? & direct >= ?)"
580,"(hr >= ?) U[?,?] (hr <= ?)"
581,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> Resp >= ?)"
582,"(s24_edrk <= ?) U[?,?] (SBP <= ?)"
583,"F[?,?](Mort >= ? | n_evts >= ?)"
584,"G[?,?](ICU_Pt_Days >= ? | CHLORIDE <= ?)"
585,"(s8_hr <= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
586,"(tte <= ?) U[?,?] (cosen >= ?)"
587,"(tte <= ?) U[?,?] (cosen <= ?)"
588,"G[?,?](s24_hr <= ? | death <= ?)"
589,"G[?,?](SBP <= ? -> SODIUM >= ?)"
590,"G[?,?](SODIUM <= ? -> MET <= ?)"
591,"(SpO2 <= ?) U[?,?] (Resp <= ?)"
592,"G[?,?](SpO2 <= ? | PLATELET_COUNT >= ?)"
593,"(n_edrk <= ?) U[?,?] (CO2 >= ?)"
594,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (death <= ?)"
595,"G[?,?](tte >= ? | y <= ?)"
596,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (lds >= ?)"
597,"(SBP <= ?) U[?,?] (SpO2 >= ?)"
598,"(HEMOGLOBIN <= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
599,"G[?,?](y <= ? | death <= ?)"
600,"G[?,?](Pulse >= ? | Glasgow_Coma_Scale_Total >= ?)"
601,"G[?,?](Resp >= ? -> SBP >= ?)"
602,"F[?,?](LOS >= ? & Mort >= ?)"
603,"G[?,?](MET >= ? -> LOS <= ?)"
604,"G[?,?](CALCIUM >= ? -> Resp >= ?)"
605,"(cosen >= ?) U[?,?] (AF <= ?)"
606,"G[?,?](y <= ? -> CHLORIDE <= ?)"
607,"(af <= ?) U[?,?] (Temp <= ?)"
608,"G[?,?](direct >= ? -> POTASSIUM >= ?)"
609,"(SBP <= ?) U[?,?] (tte <= ?)"
610,"(cosen <= ?) U[?,?] (s8_edrk >= ?)"
611,"G[?,?](ICU_Pt_Days >= ? -> Mort <= ?)"
612,"(edrk <= ?) U[?,?] (PHOSPHORUS >= ?)"
613,"(s8_hr <= ?) U[?,?] (GLUCOSE >= ?)"
614,"G[?,?](HEMOGLOBIN >= ? -> direct >= ?)"
615,"(Temp <= ?) U[?,?] (s24_edrk <= ?)"
616,"G[?,?](Resp >= ? -> SBP <= ?)"
617,"(direct >= ?) U[?,?] (direct <= ?)"
618,"G[?,?](CO2 >= ? | n_evts <= ?)"
619,"(tte <= ?) U[?,?] (n_edrk >= ?)"
620,"G[?,?](PHOSPHORUS <= ? | Glasgow_Coma_Scale_Total >= ?)"
621,"(LOS >= ?) U[?,?] (LOS >= ?)"
622,"G[?,?](n_evts >= ? -> ICU_Pt_Days <= ?)"
623,"(Temp >= ?) U[?,?] (n_evts >= ?)"
624,"G[?,?](death >= ? -> n_edrk <= ?)"
625,"(SpO2 >= ?) U[?,?] (CALCIUM >= ?)"
626,"G[?,?](SBP >= ? & SBP <= ?)"
627,"G[?,?](ICU_Pt_Days <= ? -> Pulse >= ?)"
628,"G[?,?](SpO2 >= ? | direct <= ?)"
629,"G[?,?](GLUCOSE >= ? -> MET >= ?)"
630,"G[?,?](direct >= ? -> y <= ?)"
631,"G[?,?](O2_Flow >= ? -> SBP <= ?)"
632,"G[?,?](Resp <= ? | PLATELET_COUNT >= ?)"
633,"G[?,?](ICU_Pt_Days <= ? & SBP >= ?)"
634,"G[?,?](SBP <= ? | SBP <= ?)"
635,"G[?,?](tte <= ? | CHLORIDE >= ?)"
636,"G[?,?](ICU_Pt_Days >= ? -> n_evts <= ?)"
637,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> CREATININE <= ?)"
638,"(HEMOGLOBIN <= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
639,"(CALCIUM <= ?) U[?,?] (Temp <= ?)"
640,"G[?,?](Resp >= ? | Glasgow_Coma_Scale_Total >= ?)"
641,"(edrk >= ?) U[?,?] (HEMOGLOBIN <= ?)"
642,"G[?,?](death <= ? -> direct <= ?)"
643,"(af <= ?) U[?,?] (GLUCOSE >= ?)"
644,"(HEMOGLOBIN <= ?) U[?,?] (HEMOGLOBIN >= ?)"
645,"(s24_hr <= ?) U[?,?] (PHOSPHORUS >= ?)"
646,"(hr >= ?) U[?,?] (y >= ?)"
647,"G[?,?](O2_Flow <= ? -> ICU_Pt_Days <= ?)"
648,"(CO2 >= ?) U[?,?] (HEMOGLOBIN <= ?)"
649,"G[?,?](n_evts <= ? -> Temp >= ?)"
650,"G[?,?](PHOSPHORUS >= ? | n_evts <= ?)"
651,"G[?,?](ICU_Pt_Days <= ? -> direct >= ?)"
652,"G[?,?](CHLORIDE <= ? | SpO2 >= ?)"
653,"G[?,?](ICU_Pt_Days <= ? | LOS <= ?)"
654,"G[?,?](death <= ? | Mort <= ?)"
655,"G[?,?](SODIUM <= ? | tte >= ?)"
656,"(CALCIUM <= ?) U[?,?] (Pulse >= ?)"
657,"G[?,?](SODIUM <= ? | MET >= ?)"
658,"G[?,?](Mort >= ? | SBP >= ?)"
659,"G[?,?](ICU_Pt_Days <= ? | Temp >= ?)"
660,"G[?,?](ICU_Pt_Days >= ? | O2_Flow <= ?)"
661,"(n_edrk >= ?) U[?,?] (direct <= ?)"
662,"G[?,?](Temp <= ? | SODIUM >= ?)"
663,"G[?,?](tte <= ? | Mort <= ?)"
664,"(SBP >= ?) U[?,?] (AF >= ?)"
665,"(s8_edrk <= ?) U[?,?] (cosen <= ?)"
666,"G[?,?](Resp >= ? -> Glasgow_Coma_Scale_Total <= ?)"
667,"G[?,?](PHOSPHORUS >= ? | Pulse <= ?)"
668,"G[?,?](Mort <= ? & LOS <= ?)"
669,"G[?,?](Temp <= ? -> death >= ?)"
670,"G[?,?](SpO2 >= ? -> direct <= ?)"
671,"G[?,?](MET <= ? & O2_Flow <= ?)"
672,"(death >= ?) U[?,?] (O2_Flow <= ?)"
673,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> n_edrk <= ?)"
674,"(y <= ?) U[?,?] (MET >= ?)"
675,"(Mort <= ?) U[?,?] (n_edrk >= ?)"
676,"(AF <= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
677,"G[?,?](CREATININE <= ? | BLOOD_UREA_NITROGEN >= ?)"
678,"G[?,?](MET >= ? -> Mort <= ?)"
679,"(y >= ?) U[?,?] (SpO2 >= ?)"
680,"G[?,?](Glasgow_Coma_Scale_Total >= ? & Glasgow_Coma_Scale_Total >= ?)"
681,"(CREATININE <= ?) U[?,?] (n_evts >= ?)"
682,"G[?,?](Temp >= ? -> LOS >= ?)"
683,"(MAGNESIUM >= ?) U[?,?] (O2_Flow <= ?)"
684,"(s8_edrk <= ?) U[?,?] (s24_edrk >= ?)"
685,"G[?,?](MAGNESIUM >= ? -> Glasgow_Coma_Scale_Total <= ?)"
686,"G[?,?](Resp >= ? -> y <= ?)"
687,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? | Resp >= ?)"
688,"G[?,?](Mort >= ? -> Glasgow_Coma_Scale_Total >= ?)"
689,"G[?,?](Pulse >= ? | direct <= ?)"
690,"(GLUCOSE >= ?) U[?,?] (n_evts >= ?)"
691,"(LOS <= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
692,"F[?,?](death >= ? & SBP >= ?)"
693,"(s24_edrk >= ?) U[?,?] (dfa >= ?)"
694,"(hr >= ?) U[?,?] (O2_Flow >= ?)"
695,"G[?,?](MET <= ? -> SpO2 >= ?)"
696,"(AF <= ?) U[?,?] (SpO2 >= ?)"
697,"(Temp <= ?) U[?,?] (death <= ?)"
698,"(s24_edrk >= ?) U[?,?] (n_evts >= ?)"
699,"G[?,?](SBP >= ? | Pulse <= ?)"
700,"G[?,?](CO2 <= ? -> HEMOGLOBIN <= ?)"
701,"(af >= ?) U[?,?] (tte <= ?)"
702,"G[?,?](SBP <= ? -> tte >= ?)"
703,"G[?,?](ICU_Pt_Days <= ? | BLOOD_UREA_NITROGEN >= ?)"
704,"(CALCIUM >= ?) U[?,?] (AF <= ?)"
705,"(s8_edrk >= ?) U[?,?] (Temp >= ?)"
706,"G[?,?](y <= ? | O2_Flow <= ?)"
707,"G[?,?](LOS <= ? -> Glasgow_Coma_Scale_Total >= ?)"
708,"G[?,?](LOS <= ? | PHOSPHORUS >= ?)"
709,"G[?,?](death >= ? -> SpO2 >= ?)"
710,"G[?,?](CREATININE >= ? -> O2_Flow <= ?)"
711,"G[?,?](ICU_Pt_Days >= ? -> CREATININE >= ?)"
712,"(lds >= ?) U[?,?] (n_evts >= ?)"
713,"G[?,?](SODIUM <= ? | Temp <= ?)"
714,"(s8_edrk >= ?) U[?,?] (n_edrk <= ?)"
715,"G[?,?](ICU_Pt_Days >= ? | Glasgow_Coma_Scale_Total <= ?)"
716,"(CALCIUM <= ?) U[?,?] (s8_edrk >= ?)"
717,"G[?,?](CREATININE >= ? -> Glasgow_Coma_Scale_Total >= ?)"
718,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (hr <= ?)"
719,"G[?,?](HEMOGLOBIN <= ? -> WHITE_BLOOD_CELL_COUNT <= ?)"
720,"G[?,?](SODIUM >= ? -> n_edrk <= ?)"
721,"G[?,?](SpO2 >= ? | SBP <= ?)"
722,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
723,"G[?,?](s24_hr <= ? | CREATININE <= ?)"
724,"(dfa <= ?) U[?,?] (direct <= ?)"
725,"(CALCIUM <= ?) U[?,?] (edrk >= ?)"
726,"(n_evts >= ?) U[?,?] (Resp <= ?)"
727,"G[?,?](death <= ? & SBP >= ?)"
728,"(CREATININE >= ?) U[?,?] (hr <= ?)"
729,"G[?,?](CREATININE >= ? | tte >= ?)"
730,"(AF <= ?) U[?,?] (direct >= ?)"
731,"(dfa <= ?) U[?,?] (tte <= ?)"
732,"G[?,?](Mort >= ? | SODIUM <= ?)"
733,"F[?,?](death >= ? | death >= ?)"
734,"(HEMOGLOBIN <= ?) U[?,?] (CALCIUM >= ?)"
735,"G[?,?](HEMOGLOBIN >= ? | SBP <= ?)"
736,"G[?,?](death >= ? | Resp <= ?)"
737,"G[?,?](Pulse >= ? | SBP >= ?)"
738,"G[?,?](hr <= ? | tte >= ?)"
739,"(cosen <= ?) U[?,?] (CALCIUM >= ?)"
740,"(lds <= ?) U[?,?] (CALCIUM >= ?)"
741,"G[?,?](Mort >= ? | Glasgow_Coma_Scale_Total <= ?)"
742,"G[?,?](GLUCOSE <= ? | hr <= ?)"
743,"G[?,?](Pulse <= ? & Glasgow_Coma_Scale_Total >= ?)"
744,"G[?,?](HEMOGLOBIN >= ? | SpO2 <= ?)"
745,"G[?,?](s8_hr >= ? | CALCIUM <= ?)"
746,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (ICU_Pt_Days <= ?)"
747,"(hr >= ?) U[?,?] (HEMOGLOBIN <= ?)"
748,"(s8_edrk >= ?) U[?,?] (HEMOGLOBIN <= ?)"
749,"(n_evts <= ?) U[?,?] (ICU_Pt_Days >= ?)"
750,"(tte <= ?) U[?,?] (hr <= ?)"
751,"(n_edrk >= ?) U[?,?] (Mort <= ?)"
752,"G[?,?](Mort >= ? -> MET <= ?)"
753,"G[?,?](Mort <= ? -> Resp >= ?)"
754,"(direct <= ?) U[?,?] (SBP >= ?)"
755,"G[?,?](O2_Flow <= ? | BLOOD_UREA_NITROGEN <= ?)"
756,"G[?,?](s2_edrk <= ? -> CREATININE >= ?)"
757,"G[?,?](death <= ? | SBP >= ?)"
758,"G[?,?](Pulse >= ? | SBP <= ?)"
759,"G[?,?](y >= ? | tte >= ?)"
760,"G[?,?](tte <= ? | MET <= ?)"
761,"G[?,?](SpO2 >= ? | y <= ?)"
762,"(s24_edrk <= ?) U[?,?] (O2_Flow >= ?)"
763,"G[?,?](ICU_Pt_Days >= ? | n_evts <= ?)"
764,"G[?,?](Temp >= ? | CHLORIDE >= ?)"
765,"G[?,?](Glasgow_Coma_Scale_Total <= ? -> ICU_Pt_Days >= ?)"
766,"(edrk <= ?) U[?,?] (srr <= ?)"
767,"(MET >= ?) U[?,?] (CALCIUM >= ?)"
768,"(Resp >= ?) U[?,?] (O2_Flow <= ?)"
769,"G[?,?](MAGNESIUM >= ? | O2_Flow >= ?)"
770,"G[?,?](MET <= ? | GLUCOSE >= ?)"
771,"(n_evts >= ?) U[?,?] (hr >= ?)"
772,"(n_edrk >= ?) U[?,?] (O2_Flow >= ?)"
773,"G[?,?](MET <= ? -> Glasgow_Coma_Scale_Total >= ?)"
774,"G[?,?](y <= ? & Temp >= ?)"
775,"F[?,?](Mort >= ? | Glasgow_Coma_Scale_Total <= ?)"
776,"G[?,?](BLOOD_UREA_NITROGEN >= ? | tte <= ?)"
777,"F[?,?](Mort >= ? & SBP >= ?)"
778,"G[?,?](s24_hr <= ? | SpO2 >= ?)"
779,"G[?,?](MET <= ? | LOS <= ?)"
780,"(Resp <= ?) U[?,?] (s8_hr <= ?)"
781,"G[?,?](n_evts >= ? -> GLUCOSE <= ?)"
782,"G[?,?](MAGNESIUM >= ? | SODIUM >= ?)"
783,"G[?,?](tte >= ? -> CHLORIDE <= ?)"
784,"G[?,?](MAGNESIUM >= ? -> Resp >= ?)"
785,"(Mort <= ?) U[?,?] (s24_hr <= ?)"
786,"G[?,?](PHOSPHORUS <= ? | Resp >= ?)"
787,"(direct >= ?) U[?,?] (Temp >= ?)"
788,"(AF >= ?) U[?,?] (SBP <= ?)"
789,"G[?,?](Pulse >= ? & Glasgow_Coma_Scale_Total >= ?)"
790,"G[?,?](SODIUM <= ? | Pulse <= ?)"
791,"(tte >= ?) U[?,?] (hr >= ?)"
792,"(Pulse >= ?) U[?,?] (srr <= ?)"
793,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (n_edrk <= ?)"
794,"G[?,?](tte <= ? | hr <= ?)"
795,"G[?,?](n_evts <= ? -> MET <= ?)"
796,"(af >= ?) U[?,?] (Pulse >= ?)"
797,"(ICU_Pt_Days <= ?) U[?,?] (Mort >= ?)"
798,"(n_edrk <= ?) U[?,?] (SBP >= ?)"
799,"G[?,?](BLOOD_UREA_NITROGEN <= ? | Pulse <= ?)"
800,"G[?,?](SBP >= ? -> y <= ?)"
801,"G[?,?](PHOSPHORUS <= ? | SODIUM >= ?)"
802,"(y <= ?) U[?,?] (lds >= ?)"
803,"G[?,?](Temp >= ? -> SBP >= ?)"
804,"G[?,?](tte <= ? | GLUCOSE <= ?)"
805,"(Resp >= ?) U[?,?] (y >= ?)"
806,"G[?,?](ICU_Pt_Days >= ? | POTASSIUM <= ?)"
807,"G[?,?](s8_hr >= ? | y <= ?)"
808,"(HEMOGLOBIN >= ?) U[?,?] (ICU_Pt_Days <= ?)"
809,"G[?,?](PHOSPHORUS <= ? -> Temp <= ?)"
810,"(SBP >= ?) U[?,?] (PLATELET_COUNT >= ?)"
811,"G[?,?](SODIUM <= ? | direct <= ?)"
812,"G[?,?](CHLORIDE >= ? | CREATININE <= ?)"
813,"(CALCIUM >= ?) U[?,?] (CHLORIDE <= ?)"
814,"G[?,?](CALCIUM <= ? | GLUCOSE <= ?)"
815,"G[?,?](LOS >= ? & y <= ?)"
816,"(HEMOGLOBIN >= ?) U[?,?] (SBP <= ?)"
817,"(LOS <= ?) U[?,?] (PLATELET_COUNT >= ?)"
818,"G[?,?](SBP <= ? -> hr <= ?)"
819,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> n_evts >= ?)"
820,"G[?,?](Pulse >= ? | HEMOGLOBIN >= ?)"
821,"(Resp >= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
822,"G[?,?](SpO2 >= ? -> O2_Flow <= ?)"
823,"G[?,?](LOS >= ? & SpO2 >= ?)"
824,"G[?,?](Resp >= ? -> Mort >= ?)"
825,"(n_evts >= ?) U[?,?] (PHOSPHORUS >= ?)"
826,"(lds >= ?) U[?,?] (CREATININE >= ?)"
827,"G[?,?](POTASSIUM >= ? | BLOOD_UREA_NITROGEN >= ?)"
828,"G[?,?](hr <= ? | PLATELET_COUNT <= ?)"
829,"G[?,?](Mort <= ? -> Pulse <= ?)"
830,"G[?,?](O2_Flow >= ? | LOS >= ?)"
831,"G[?,?](hr <= ? | LOS >= ?)"
832,"(Temp <= ?) U[?,?] (Resp <= ?)"
833,"G[?,?](Mort <= ? | tte <= ?)"
834,"F[?,?](Resp <= ? & death >= ?)"
835,"(CHLORIDE <= ?) U[?,?] (n_evts >= ?)"
836,"G[?,?](Pulse >= ? -> death <= ?)"
837,"G[?,?](ICU_Pt_Days >= ? -> Glasgow_Coma_Scale_Total <= ?)"
838,"G[?,?](direct >= ? | PLATELET_COUNT <= ?)"
839,"(direct >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
840,"G[?,?](Temp <= ? -> CHLORIDE <= ?)"
841,"G[?,?](ICU_Pt_Days <= ? | PLATELET_COUNT <= ?)"
842,"(hr >= ?) U[?,?] (death <= ?)"
843,"G[?,?](PHOSPHORUS >= ? | death >= ?)"
844,"G[?,?](O2_Flow <= ? | LOS >= ?)"
845,"G[?,?](POTASSIUM <= ? | POTASSIUM <= ?)"
846,"G[?,?](ICU_Pt_Days <= ? -> BLOOD_UREA_NITROGEN <= ?)"
847,"(CREATININE <= ?) U[?,?] (SpO2 <= ?)"
848,"G[?,?](death >= ? | CHLORIDE <= ?)"
849,"G[?,?](s8_hr <= ? | direct >= ?)"
850,"(af >= ?) U[?,?] (Glasgow_Coma_Scale_Total <= ?)"
851,"G[?,?](LOS >= ? -> HEMOGLOBIN >= ?)"
852,"G[?,?](Mort <= ? | direct <= ?)"
853,"(edrk >= ?) U[?,?] (CHLORIDE <= ?)"
854,"G[?,?](BLOOD_UREA_NITROGEN >= ? | s24_hr <= ?)"
855,"(Temp <= ?) U[?,?] (lds >= ?)"
